,Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Type_Combined,Outlet_Years,Outlet
5936,1,NCT06,167.0842,1326.2736,0.06595278007399345,17.1,OUT018,2,1,2,2,4,3
5937,0,FDX45,154.66299999999998,312.926,0.18358896,12.792854228644991,OUT019,0,0,0,1,28,4
5938,1,NCJ06,118.9782,1549.3166,0.034623782,20.1,OUT013,2,2,1,2,26,1
5939,1,NCA41,191.9162,4040.7402,0.032586709,16.75,OUT046,0,0,1,2,16,8
5940,1,NCB42,116.9492,2780.3808,0.008519718,12.792854228644991,OUT027,2,1,3,2,28,5
5941,0,FDE29,61.6878,1029.9926,0.143010016,8.905,OUT013,2,2,1,1,26,1
5942,2,FDU24,94.012,1211.756,0.06595278007399345,6.78,OUT013,2,2,1,1,26,1
5943,2,FDM58,111.6544,2125.2336,0.079624087,16.85,OUT013,2,2,1,1,26,1
5944,0,FDE44,50.7692,1034.6532,0.17138805,14.65,OUT046,0,0,1,1,16,8
5945,0,DRH39,78.467,1607.9070000000002,0.06595278007399345,20.7,OUT046,0,0,1,0,16,8
5946,2,FDU33,46.1402,45.9402,0.23585940800000002,12.792854228644991,OUT019,0,0,0,1,28,4
5947,0,FDW08,104.52799999999999,1384.864,0.148612263,12.1,OUT049,0,1,1,1,14,9
5948,1,NCT30,48.0718,47.2718,0.134393836,9.1,OUT010,2,0,0,2,15,0
5949,1,NCI54,107.7912,1091.912,0.033599041,15.2,OUT046,0,0,1,2,16,8
5950,2,FDS16,145.776,3954.8520000000003,0.066311153,15.15,OUT045,1,0,1,1,11,7
5951,0,DRK39,83.225,1498.05,0.04962392400000001,12.792854228644991,OUT027,2,1,3,0,28,5
5952,0,FDP24,119.5756,121.1756,0.13893181,20.6,OUT010,2,0,0,1,15,0
5953,1,NCG18,103.5332,3383.5956,0.06595278007399345,15.3,OUT035,1,0,1,2,9,6
5954,0,DRI59,224.6088,4474.1759999999995,0.040636926000000004,12.792854228644991,OUT027,2,1,3,0,28,5
5955,1,NCO06,35.5558,305.6022,0.107940533,19.25,OUT013,2,2,1,2,26,1
5956,2,FDR15,156.1314,620.5256,0.03362713,9.3,OUT017,1,0,1,1,6,2
5957,0,FDE29,62.3878,1514.695,0.142436015,12.792854228644991,OUT027,2,1,3,1,28,5
5958,2,FDN49,41.648,679.1160000000001,0.125200788,17.25,OUT035,1,0,1,1,9,6
5959,0,FDQ21,119.3756,3271.7412,0.019407069,21.25,OUT013,2,2,1,1,26,1
5960,2,FDE17,151.7366,4836.3712,0.054445198,20.1,OUT035,1,0,1,1,9,6
5961,1,NCI42,209.4954,2500.7448,0.01040777,18.75,OUT018,2,1,2,2,4,3
5962,2,FDZ21,95.84100000000001,1641.1970000000001,0.039443715,17.6,OUT017,1,0,1,1,6,2
5963,2,FDX48,154.2656,3398.2432,0.038042232999999995,17.75,OUT018,2,1,2,1,4,3
5964,2,FDH26,141.9496,988.0472,0.034770109,19.25,OUT045,1,0,1,1,11,7
5965,0,FDD50,171.0132,4396.9432,0.141862435,18.85,OUT049,0,1,1,1,14,9
5966,0,FDL40,95.541,96.541,0.019438042,17.7,OUT010,2,0,0,1,15,0
5967,1,NCO02,67.5142,2306.9970000000003,0.073012871,12.792854228644991,OUT027,2,1,3,2,28,5
5968,0,FDF05,264.89099999999996,4996.829000000001,0.026848529,17.5,OUT013,2,2,1,1,26,1
5969,0,DRG25,185.62400000000002,6897.688,0.019033838,10.5,OUT013,2,2,1,0,26,1
5970,1,NCA41,192.3162,2308.9944,0.032771033,16.75,OUT017,1,0,1,2,6,2
5971,0,FDZ40,52.6298,808.947,0.04026424,8.935,OUT045,1,0,1,1,11,7
5972,2,FDT15,183.795,549.285,0.074729835,12.792854228644991,OUT019,0,0,0,1,28,4
5973,0,FDP46,90.98299999999999,1348.245,0.074601506,15.35,OUT035,1,0,1,1,9,6
5974,0,DRG01,78.467,229.701,0.078576075,12.792854228644991,OUT019,0,0,0,0,28,4
5975,0,FDR23,178.037,2646.555,0.081719458,15.85,OUT013,2,2,1,1,26,1
5976,0,FDF09,36.4848,447.4176,0.012173543,6.215,OUT045,1,0,1,1,11,7
5977,0,FDK09,230.7352,8474.3024,0.091318935,12.792854228644991,OUT027,2,1,3,1,28,5
5978,0,DRJ11,189.0872,3970.8312,0.085075063,9.5,OUT035,1,0,1,0,9,6
5979,0,FDI32,113.2834,1727.751,0.17464455199999998,17.7,OUT049,0,1,1,1,14,9
5980,1,NCG42,129.731,1298.31,0.041395775,19.2,OUT018,2,1,2,2,4,3
5981,2,FDA51,112.1518,1252.3698,0.16467959699999998,8.05,OUT046,0,0,1,1,16,8
5982,0,FDG57,49.4034,194.4136,0.121012632,14.7,OUT010,2,0,0,1,15,0
5983,2,FDG34,109.5254,1627.881,0.037563325,11.5,OUT035,1,0,1,1,9,6
5984,1,NCI43,49.0376,143.8128,0.026115595,19.85,OUT017,1,0,1,2,6,2
5985,1,NCY53,113.3544,2572.6512,0.05848134,20.0,OUT046,0,0,1,2,16,8
5986,2,FDC33,195.3768,2759.0752,0.068880971,8.96,OUT013,2,2,1,1,26,1
5987,1,NCK29,124.773,2956.152,0.125964559,5.615,OUT049,0,1,1,2,14,9
5988,0,FDS50,220.0114,2217.114,0.055746931,17.0,OUT017,1,0,1,1,6,2
5989,1,NCJ30,171.479,4074.696,0.080804019,5.82,OUT045,1,0,1,2,11,7
5990,2,FDQ07,219.8456,1547.3192,0.086983591,12.792854228644991,OUT027,2,1,3,1,28,5
5991,0,FDI20,212.8586,422.1172,0.064547828,19.1,OUT010,2,0,0,1,15,0
5992,1,NCM06,155.6656,3243.7776,0.075361182,12.792854228644991,OUT027,2,1,3,2,28,5
5993,0,FDL15,152.5682,152.4682,0.081651443,12.792854228644991,OUT019,0,0,0,1,28,4
5994,1,NCL29,159.1604,633.8416,0.190711254,9.695,OUT010,2,0,0,2,15,0
5995,0,FDB32,94.7778,1314.2892,0.023585598,20.6,OUT017,1,0,1,1,6,2
5996,0,FDJ16,58.6246,868.8689999999999,0.11506426300000001,9.195,OUT049,0,1,1,1,14,9
5997,0,FDJ32,60.4536,183.7608,0.057909547,10.695,OUT045,1,0,1,1,11,7
5998,0,FDO12,195.8452,4893.63,0.054920145999999996,15.75,OUT035,1,0,1,1,9,6
5999,1,NCB18,86.9514,1416.8224,0.041291168999999996,19.6,OUT046,0,0,1,2,16,8
6000,0,FDO37,229.1326,7393.0432,0.021273161000000002,12.792854228644991,OUT027,2,1,3,1,28,5
6001,2,FDV13,86.1856,703.0848,0.02758789,17.35,OUT013,2,2,1,1,26,1
6002,0,FDF52,182.3292,182.4292,0.11178154,9.3,OUT010,2,0,0,1,15,0
6003,2,FDY11,65.4142,1516.0266,0.02960641,6.71,OUT049,0,1,1,1,14,9
6004,0,FDL20,109.4886,1667.829,0.129140919,17.1,OUT017,1,0,1,1,6,2
6005,2,FDS45,105.9622,1693.7952,0.029555772999999997,5.175,OUT045,1,0,1,1,11,7
6006,0,DRJ13,159.6578,962.7468,0.063146492,12.65,OUT018,2,1,2,0,4,3
6007,2,FDR37,181.2292,4195.8716,0.066352552,16.5,OUT049,0,1,1,1,14,9
6008,0,FDS23,129.7994,385.4982,0.246678647,12.792854228644991,OUT019,0,0,0,1,28,4
6009,0,FDX13,249.5092,2241.0828,0.047977607,7.725,OUT018,2,1,2,1,4,3
6010,0,FDT49,104.82799999999999,1278.336,0.15171264199999998,7.0,OUT045,1,0,1,1,11,7
6011,0,FDY13,76.667,1531.34,0.030174246000000002,12.1,OUT049,0,1,1,1,14,9
6012,2,FDD47,171.8448,852.2239999999999,0.23836644199999998,7.6,OUT010,2,0,0,1,15,0
6013,0,FDF20,195.6768,394.1536,0.055603753,12.85,OUT010,2,0,0,1,15,0
6014,2,FDS32,142.4838,1264.3542,0.029648306,17.75,OUT035,1,0,1,1,9,6
6015,2,FDJ44,175.0396,4012.1108,0.105812357,12.792854228644991,OUT027,2,1,3,1,28,5
6016,1,NCY30,182.5976,3078.6592,0.02593166,20.25,OUT013,2,2,1,2,26,1
6017,0,FDK33,214.75599999999997,213.05599999999998,0.019671473000000002,12.792854228644991,OUT019,0,0,0,1,28,4
6018,2,FDO31,79.596,1438.128,0.028982682000000003,6.76,OUT046,0,0,1,1,16,8
6019,2,FDG10,57.6588,400.8116,0.019153299,12.792854228644991,OUT019,0,0,0,1,28,4
6020,0,DRI49,82.4276,1218.414,0.184254826,14.15,OUT018,2,1,2,0,4,3
6021,1,NCA05,150.4734,1187.7872,0.025169702999999998,20.75,OUT049,0,1,1,2,14,9
6022,2,FDZ13,48.935,798.96,0.153494979,7.84,OUT046,0,0,1,1,16,8
6023,0,DRI25,56.6614,1492.0578,0.034093202999999996,19.6,OUT017,1,0,1,0,6,2
6024,1,NCA29,169.8106,171.1106,0.045655118,10.5,OUT010,2,0,0,2,15,0
6025,0,FDX43,167.95,166.45,0.142732848,5.655,OUT010,2,0,0,1,15,0
6026,2,FDZ08,83.6592,1320.9472,0.110163385,12.5,OUT049,0,1,1,1,14,9
6027,0,FDC58,44.6428,615.1992,0.041934387000000004,10.195,OUT035,1,0,1,1,9,6
6028,1,NCD54,146.3786,5056.751,0.028868467000000002,12.792854228644991,OUT027,2,1,3,2,28,5
6029,2,FDM24,151.7366,3325.0052,0.07931236700000001,6.135,OUT035,1,0,1,1,9,6
6030,0,FDS12,124.6362,2390.8878,0.174085625,9.1,OUT035,1,0,1,1,9,6
6031,1,NCN55,241.2538,5287.7836,0.05973284400000001,14.6,OUT018,2,1,2,2,4,3
6032,1,NCP06,151.4366,1511.366,0.039245805,20.7,OUT046,0,0,1,2,16,8
6033,2,FDB41,48.1718,709.077,0.097510482,19.0,OUT045,1,0,1,1,11,7
6034,0,FDJ16,59.6246,1100.5674,0.114885647,9.195,OUT046,0,0,1,1,16,8
6035,1,NCB18,89.7514,88.5514,0.072295507,12.792854228644991,OUT019,0,0,0,2,28,4
6036,0,FDH38,115.5808,3749.7856,0.010436256,6.425,OUT035,1,0,1,1,9,6
6037,0,FDE59,34.0532,179.766,0.104257037,12.15,OUT010,2,0,0,1,15,0
6038,1,NCF30,125.2362,1384.1982,0.126440335,17.0,OUT049,0,1,1,2,14,9
6039,2,FDE35,59.8904,1757.7120000000002,0.06595278007399345,12.792854228644991,OUT027,2,1,3,1,28,5
6040,2,FDP49,55.8614,110.5228,0.12096585300000001,12.792854228644991,OUT019,0,0,0,1,28,4
6041,1,NCQ05,152.0708,2106.5912,0.06595278007399345,12.792854228644991,OUT027,2,1,3,2,28,5
6042,2,FDP49,55.0614,442.0912,0.069031467,9.0,OUT013,2,2,1,1,26,1
6043,2,FDT12,226.6062,677.1186,0.049823839,6.215,OUT018,2,1,2,1,4,3
6044,1,NCM06,154.2656,308.9312,0.126752975,7.475,OUT010,2,0,0,2,15,0
6045,0,FDV23,123.2046,3237.1196,0.10626789999999998,11.0,OUT018,2,1,2,1,4,3
6046,0,FDA44,58.193000000000005,848.895,0.053305463,19.7,OUT049,0,1,1,1,14,9
6047,0,DRD27,97.6042,1488.0629999999999,0.023820082000000003,18.75,OUT013,2,2,1,0,26,1
6048,1,NCK53,101.2042,2281.6966,0.037549969,11.6,OUT013,2,2,1,2,26,1
6049,1,NCF19,48.0034,923.4646,0.03525175,13.0,OUT018,2,1,2,2,4,3
6050,1,NCY18,174.7054,6303.7944,0.031200065,7.285,OUT049,0,1,1,2,14,9
6051,2,FDN56,145.4786,5779.144,0.106538757,12.792854228644991,OUT027,2,1,3,1,28,5
6052,1,NCI55,121.5414,4020.7662,0.012673238,18.6,OUT049,0,1,1,2,14,9
6053,0,FDB28,195.9426,2570.6538,0.09330766800000001,6.615,OUT013,2,2,1,1,26,1
6054,1,NCA18,115.7492,579.246,0.056191301,10.1,OUT045,1,0,1,2,11,7
6055,0,FDC46,182.6266,3504.1054,0.116542484,17.7,OUT046,0,0,1,1,16,8
6056,1,NCZ42,235.8248,4266.4464,0.011285795,10.5,OUT035,1,0,1,2,9,6
6057,2,DRA59,186.6924,7033.5112,0.127308434,12.792854228644991,OUT027,2,1,3,0,28,5
6058,0,DRB25,106.2938,1715.1008,0.069742672,12.3,OUT018,2,1,2,0,4,3
6059,0,FDE24,143.0812,3704.5112,0.093010026,12.792854228644991,OUT027,2,1,3,1,28,5
6060,0,FDA57,41.648,759.012,0.03961061,18.85,OUT013,2,2,1,1,26,1
6061,0,FDZ46,108.7228,1326.2736,0.069514712,7.485,OUT017,1,0,1,1,6,2
6062,2,FDX39,210.1586,422.1172,0.083147702,14.3,OUT010,2,0,0,1,15,0
6063,0,FDW35,42.7454,419.454,0.011106465,10.6,OUT049,0,1,1,1,14,9
6064,0,FDZ55,158.792,4474.1759999999995,0.02528566,12.792854228644991,OUT027,2,1,3,1,28,5
6065,2,FDI04,197.1426,3954.8520000000003,0.07285175599999999,13.65,OUT013,2,2,1,1,26,1
6066,2,FDU46,85.354,2077.2960000000003,0.011072421,12.792854228644991,OUT027,2,1,3,1,28,5
6067,2,FDE14,98.87,2197.14,0.031494041,13.65,OUT049,0,1,1,1,14,9
6068,0,FDX23,94.4436,1134.5232,0.029667053,6.445,OUT013,2,2,1,1,26,1
6069,1,NCN18,111.9544,1565.9616,0.06595278007399345,8.895,OUT035,1,0,1,2,9,6
6070,0,FDR02,110.1886,1334.2632,0.022099982,16.7,OUT049,0,1,1,1,14,9
6071,2,FDH04,89.6488,1267.6832,0.011372972,6.115,OUT046,0,0,1,1,16,8
6072,2,FDZ51,96.9094,190.4188,0.09131023699999999,11.3,OUT010,2,0,0,1,15,0
6073,2,FDR15,153.2314,2326.971,0.033437991,9.3,OUT046,0,0,1,1,16,8
6074,1,NCQ30,123.0414,1583.9382,0.029117482000000004,7.725,OUT049,0,1,1,2,14,9
6075,0,FDW45,145.3418,882.8508,0.039071642000000004,18.0,OUT049,0,1,1,1,14,9
6076,0,FDQ52,249.4434,5960.2416,0.119362409,17.0,OUT035,1,0,1,1,9,6
6077,2,FDM01,102.9332,3691.1952,0.094109236,12.792854228644991,OUT027,2,1,3,1,28,5
6078,0,FDE21,114.9492,1737.7379999999998,0.02299122,12.8,OUT045,1,0,1,1,11,7
6079,2,FDH28,38.8506,341.5554,0.110010191,15.85,OUT035,1,0,1,1,9,6
6080,0,FDQ56,82.7908,83.8908,0.17674825800000002,6.59,OUT010,2,0,0,1,15,0
6081,2,DRM49,43.0086,713.7376,0.06595278007399345,6.11,OUT049,0,1,1,0,14,9
6082,1,NCI29,139.9154,4963.539000000001,0.032463574,12.792854228644991,OUT027,2,1,3,2,28,5
6083,2,FDW44,170.1448,1874.8928,0.035222502999999995,9.5,OUT045,1,0,1,1,11,7
6084,0,FDR10,163.7552,1787.0072,0.010055503,17.6,OUT049,0,1,1,1,14,9
6085,0,FDO60,43.5086,401.4774,0.034363028999999996,20.0,OUT035,1,0,1,1,9,6
6086,2,FDG08,171.9764,2404.8696,0.06595278007399345,13.15,OUT017,1,0,1,1,6,2
6087,0,FDP10,106.5622,1482.0708,0.128349909,19.0,OUT045,1,0,1,1,11,7
6088,0,FDG45,213.7902,5946.9256,0.128760294,8.1,OUT017,1,0,1,1,6,2
6089,0,DRM47,192.3846,4586.0304,0.043964058,9.3,OUT018,2,1,2,0,4,3
6090,0,FDO40,148.9392,3728.48,0.032470108,12.792854228644991,OUT027,2,1,3,1,28,5
6091,0,DRE37,187.0872,3214.4824,0.094603404,13.5,OUT018,2,1,2,0,4,3
6092,0,FDX13,248.3092,6474.2392,0.047743195,7.725,OUT013,2,2,1,1,26,1
6093,0,FDE21,115.3492,3823.0236,0.06595278007399345,12.792854228644991,OUT027,2,1,3,1,28,5
6094,1,NCU53,165.7842,165.7842,0.07155776900000001,5.485,OUT010,2,0,0,2,15,0
6095,1,NCH07,157.2604,316.9208,0.155105614,13.15,OUT010,2,0,0,2,15,0
6096,0,FDJ07,118.415,1747.725,0.014505108000000001,7.26,OUT017,1,0,1,1,6,2
6097,2,FDB46,213.7244,4022.7636,0.093909644,10.5,OUT049,0,1,1,1,14,9
6098,2,DRL01,232.4958,2804.3496,0.077157727,19.5,OUT035,1,0,1,0,9,6
6099,0,FDN57,143.5154,567.2616,0.094957079,12.792854228644991,OUT019,0,0,0,1,28,4
6100,0,FDO38,78.9986,2259.0594,0.07248632599999999,12.792854228644991,OUT027,2,1,3,1,28,5
6101,0,FDA45,177.637,2999.429,0.155694794,21.25,OUT045,1,0,1,1,11,7
6102,0,FDP27,190.953,379.506,0.20914265,12.792854228644991,OUT019,0,0,0,1,28,4
6103,0,DRG36,171.8106,3935.5438,0.095298849,14.15,OUT013,2,2,1,0,26,1
6104,0,DRL47,127.4362,1510.0344,0.038736781,19.7,OUT046,0,0,1,0,16,8
6105,1,NCA05,148.2734,296.9468,0.044000492,12.792854228644991,OUT019,0,0,0,2,28,4
6106,2,FDL38,89.9172,1516.6924,0.014720848,13.8,OUT013,2,2,1,1,26,1
6107,0,FDC32,94.0462,555.2772,0.099090261,18.35,OUT035,1,0,1,1,9,6
6108,1,NCI06,179.266,5033.448,0.047814463,11.3,OUT045,1,0,1,2,11,7
6109,2,FDI05,76.5354,1655.1788,0.127066966,8.35,OUT049,0,1,1,1,14,9
6110,2,FDR52,191.8846,1146.5076,0.07647472799999999,12.65,OUT017,1,0,1,1,6,2
6111,2,FDU26,120.3782,1668.4948,0.042860025999999996,16.7,OUT017,1,0,1,1,6,2
6112,2,FDG33,173.6764,858.882,0.141033536,5.365,OUT017,1,0,1,1,6,2
6113,0,FDE38,164.2842,2818.3314,0.044607161,6.52,OUT046,0,0,1,1,16,8
6114,0,FDI35,182.4634,5452.901999999999,0.041283361,14.0,OUT035,1,0,1,1,9,6
6115,2,FDN23,146.0444,2612.5992,0.075444922,6.575,OUT013,2,2,1,1,26,1
6116,1,NCP54,124.37299999999999,2093.9410000000003,0.035143024,15.35,OUT035,1,0,1,2,9,6
6117,2,FDO39,183.7608,2940.1728,0.13725257,6.985,OUT013,2,2,1,1,26,1
6118,1,NCT17,186.6214,2261.0568,0.041831007999999996,10.8,OUT013,2,2,1,2,26,1
6119,1,NCK30,254.3698,4566.0564,0.060967038,14.85,OUT035,1,0,1,2,9,6
6120,2,FDM24,152.7366,1813.6392,0.078943221,12.792854228644991,OUT027,2,1,3,1,28,5
6121,2,FDA35,120.8072,4287.752,0.053837561,14.85,OUT046,0,0,1,1,16,8
6122,1,NCM07,83.2908,1258.362,0.039928582000000004,9.395,OUT013,2,2,1,2,26,1
6123,0,FDD09,179.6976,1810.976,0.021617996,13.5,OUT017,1,0,1,1,6,2
6124,2,FDW07,88.7514,1062.6168,0.14349595199999998,18.0,OUT017,1,0,1,1,6,2
6125,2,FDM27,158.7946,5522.811,0.157701958,12.792854228644991,OUT027,2,1,3,1,28,5
6126,1,NCY53,111.0544,894.8352,0.058719568,20.0,OUT018,2,1,2,2,4,3
6127,0,FDA10,123.2072,1225.072,0.14261818199999998,20.35,OUT017,1,0,1,1,6,2
6128,0,DRB24,156.4656,2162.5184,0.020573334,8.785,OUT035,1,0,1,0,9,6
6129,1,NCN53,35.4874,1693.7952,0.030208465,12.792854228644991,OUT027,2,1,3,2,28,5
6130,0,FDA31,171.708,3115.9440000000004,0.11023479300000001,7.1,OUT045,1,0,1,1,11,7
6131,0,FDE24,140.9812,3277.0676,0.093991286,14.85,OUT017,1,0,1,1,6,2
6132,2,FDA04,259.1962,5438.9202,0.067001825,11.3,OUT018,2,1,2,1,4,3
6133,2,FDV26,196.7794,2731.1116,0.076314907,20.25,OUT045,1,0,1,1,11,7
6134,2,FDF40,250.9092,8217.3036,0.022403117,12.792854228644991,OUT027,2,1,3,1,28,5
6135,0,FDH34,186.6582,3715.164,0.030944666000000003,12.792854228644991,OUT027,2,1,3,1,28,5
6136,0,FDO16,83.325,416.125,0.02528802,5.48,OUT010,2,0,0,1,15,0
6137,2,FDZ43,241.7512,3635.268,0.057058545,11.0,OUT046,0,0,1,1,16,8
6138,0,DRJ51,231.9668,1842.9344,0.06595278007399345,14.1,OUT049,0,1,1,0,14,9
6139,1,NCL07,40.548,39.948,0.05486977,12.792854228644991,OUT019,0,0,0,2,28,4
6140,2,FDU58,186.0898,2619.2572,0.029006239,6.61,OUT035,1,0,1,1,9,6
6141,0,FDI26,177.9344,4460.86,0.034880142999999995,5.94,OUT035,1,0,1,1,9,6
6142,0,FDG24,83.125,2579.975,0.014713908999999999,7.975,OUT017,1,0,1,1,6,2
6143,1,NCM19,112.5202,787.6414,0.047237246,12.65,OUT046,0,0,1,2,16,8
6144,1,NCO29,166.3526,986.7156,0.032306341,11.15,OUT049,0,1,1,2,14,9
6145,1,NCM05,262.7226,264.3226,0.100171568,6.825,OUT010,2,0,0,2,15,0
6146,1,NCE07,142.6154,709.077,0.013130031,8.18,OUT046,0,0,1,2,16,8
6147,0,FDR10,160.4552,2599.2832,0.010096684,17.6,OUT017,1,0,1,1,6,2
6148,0,FDO12,194.3452,2740.4328,0.055015935,15.75,OUT049,0,1,1,1,14,9
6149,0,FDC17,211.8928,5890.9984,0.015460726000000001,12.15,OUT046,0,0,1,1,16,8
6150,2,FDF34,197.6084,595.2252,0.02346559,9.3,OUT010,2,0,0,1,15,0
6151,2,FDO22,78.796,239.688,0.017932223,13.5,OUT018,2,1,2,1,4,3
6152,2,FDT52,246.0144,4165.2448,0.047420609,9.695,OUT035,1,0,1,1,9,6
6153,2,FDR24,88.383,2067.3089999999997,0.062547321,12.792854228644991,OUT027,2,1,3,1,28,5
6154,2,FDP08,192.2478,3874.9559999999997,0.112410046,20.5,OUT046,0,0,1,1,16,8
6155,2,FDF39,262.591,4996.829000000001,0.019511288,14.85,OUT046,0,0,1,1,16,8
6156,1,NCQ06,256.1014,2550.014,0.041789718,13.0,OUT013,2,2,1,2,26,1
6157,0,FDR04,95.7068,583.2408,0.022548195,7.075,OUT013,2,2,1,1,26,1
6158,2,FDQ32,125.1388,1981.4208,0.046599684,17.85,OUT035,1,0,1,1,9,6
6159,0,DRD15,232.4642,697.0926,0.095064731,10.6,OUT010,2,0,0,0,15,0
6160,2,FDB02,175.137,3705.177,0.029283081000000002,9.695,OUT018,2,1,2,1,4,3
6161,1,NCS18,108.0938,1607.9070000000002,0.042383069,12.65,OUT018,2,1,2,2,4,3
6162,1,NCS30,127.9652,645.826,0.155706798,5.945,OUT010,2,0,0,2,15,0
6163,0,FDN15,141.418,1957.4520000000002,0.016767995,17.5,OUT045,1,0,1,1,11,7
6164,1,NCL31,143.847,4866.998,0.120961347,7.39,OUT017,1,0,1,2,6,2
6165,0,FDV31,177.937,176.437,0.178622919,9.8,OUT010,2,0,0,1,15,0
6166,2,FDF38,40.6138,406.13800000000003,0.02633607,11.8,OUT013,2,2,1,1,26,1
6167,0,DRK59,235.5616,468.7232,0.126287542,8.895,OUT010,2,0,0,0,15,0
6168,0,DRJ24,186.8924,2961.4784,0.11350542,11.8,OUT049,0,1,1,0,14,9
6169,2,FDW51,213.356,6817.7919999999995,0.09420147699999999,12.792854228644991,OUT027,2,1,3,1,28,5
6170,2,FDN49,41.248000000000005,679.1160000000001,0.125224466,17.25,OUT046,0,0,1,1,16,8
6171,2,FDE20,168.37900000000002,3225.801,0.005561798000000001,11.35,OUT017,1,0,1,1,6,2
6172,0,FDV38,54.3956,873.5296,0.101980245,19.25,OUT045,1,0,1,1,11,7
6173,2,FDH60,198.41099999999997,2553.343,0.081193712,19.7,OUT017,1,0,1,1,6,2
6174,1,NCD55,40.2454,922.7988,0.024369007,14.0,OUT049,0,1,1,2,14,9
6175,0,FDU13,146.4418,3089.9778,0.188619537,8.355,OUT017,1,0,1,1,6,2
6176,2,FDZ07,62.3194,495.3552,0.094037291,15.1,OUT049,0,1,1,1,14,9
6177,0,FDY13,77.367,612.536,0.030188505,12.1,OUT045,1,0,1,1,11,7
6178,0,FDP56,48.6692,1182.4608,0.046578409,8.185,OUT045,1,0,1,1,11,7
6179,2,DRA59,186.2924,555.2772,0.223985293,12.792854228644991,OUT019,0,0,0,0,28,4
6180,2,FDY40,49.0692,295.6152,0.08576356199999999,15.5,OUT013,2,2,1,1,26,1
6181,2,FDW40,144.2812,4844.3608,0.105145451,14.0,OUT046,0,0,1,1,16,8
6182,1,NCW17,129.3994,3340.9844,0.019382568,18.0,OUT035,1,0,1,2,9,6
6183,0,DRN37,166.5158,3509.4318,0.06595278007399345,9.6,OUT049,0,1,1,0,14,9
6184,0,FDZ19,177.7712,4921.5936,0.093002339,12.792854228644991,OUT027,2,1,3,1,28,5
6185,0,FDW34,244.11700000000002,5346.374,0.035549527000000004,9.6,OUT013,2,2,1,1,26,1
6186,0,FDC28,107.8254,2387.5588,0.054720642,12.792854228644991,OUT027,2,1,3,1,28,5
6187,2,FDB29,114.7176,2404.8696,0.052708138,16.7,OUT017,1,0,1,1,6,2
6188,0,FDE26,144.9786,1011.3502,0.089144149,9.3,OUT049,0,1,1,1,14,9
6189,0,FDG45,210.9902,6371.706,0.128011859,8.1,OUT035,1,0,1,1,9,6
6190,1,NCC18,172.4422,1551.9798,0.17827272800000002,19.1,OUT017,1,0,1,2,6,2
6191,1,NCU54,208.52700000000002,3145.905,0.099024124,8.88,OUT018,2,1,2,2,4,3
6192,2,FDF26,153.7998,922.7988,0.046898544,6.825,OUT017,1,0,1,1,6,2
6193,2,FDX52,194.782,3475.4759999999997,0.041994624,11.5,OUT035,1,0,1,1,9,6
6194,0,FDR04,98.8068,2527.3768,0.022694622999999997,7.075,OUT017,1,0,1,1,6,2
6195,1,NCP06,151.7366,604.5464,0.039467795,20.7,OUT017,1,0,1,2,6,2
6196,2,FDN25,56.7588,343.5528,0.061270647000000004,7.895,OUT049,0,1,1,1,14,9
6197,1,NCH42,229.601,2526.7110000000002,0.036686157999999996,6.86,OUT018,2,1,2,2,4,3
6198,2,FDO46,187.1872,3214.4824,0.014200671000000002,9.6,OUT013,2,2,1,1,26,1
6199,1,NCG54,172.1106,3422.212,0.079806266,12.1,OUT046,0,0,1,2,16,8
6200,0,FDU07,151.8366,1057.9562,0.059797172,11.1,OUT013,2,2,1,1,26,1
6201,0,DRJ11,190.9872,3025.3952,0.06595278007399345,9.5,OUT045,1,0,1,0,11,7
6202,0,FDH10,193.0478,1549.9824,0.049381666,21.0,OUT049,0,1,1,1,14,9
6203,2,FDN56,144.9786,2022.7004,0.107057186,5.46,OUT046,0,0,1,1,16,8
6204,2,FDY56,225.3062,677.1186,0.10927431300000001,12.792854228644991,OUT019,0,0,0,1,28,4
6205,1,NCQ53,236.25900000000001,4727.18,0.018889593,17.6,OUT013,2,2,1,2,26,1
6206,1,NCN54,75.8328,154.4656,0.021369722,20.35,OUT045,1,0,1,2,11,7
6207,1,NCC43,249.5066,4267.1122,0.092927148,7.39,OUT049,0,1,1,2,14,9
6208,2,FDB35,92.9804,183.7608,0.113139486,12.792854228644991,OUT019,0,0,0,1,28,4
6209,2,FDX33,160.2578,4492.8184,0.117387066,9.195,OUT013,2,2,1,1,26,1
6210,1,NCT06,166.2842,4807.7418,0.038730229,17.1,OUT035,1,0,1,2,9,6
6211,2,FDM50,59.321999999999996,539.298,0.030211742000000003,13.0,OUT018,2,1,2,1,4,3
6212,0,FDC37,107.2938,2143.876,0.032924463,15.5,OUT049,0,1,1,1,14,9
6213,1,NCT54,94.8094,1428.141,0.12002254300000001,8.695,OUT018,2,1,2,2,4,3
6214,2,FDG34,107.8254,1410.8302,0.037388492999999995,12.792854228644991,OUT027,2,1,3,1,28,5
6215,1,NCW54,55.3588,1030.6584,0.096413261,7.5,OUT046,0,0,1,2,16,8
6216,0,FDZ46,112.1228,1105.228,0.069405301,7.485,OUT018,2,1,2,1,4,3
